"match_id","time","home_fault","card","away_fault"
187730,"86","Mina S.","yellow card",""
187730,"86","","yellow card","Portillo F."
187732,"16","Guardado A.","yellow card",""
187732,"52","","yellow card","Lenglet C."
187732,"67","","yellow card","Semedo N."
188732,"34","","yellow card","Orgill D."
188732,"64","Donald M.","yellow card",""
188732,"86","Chebake I.","yellow card",""
188732,"88","","yellow card","Kulusic A."
188734,"75","","yellow card","Tekdemir M."
188734,"86","Bulut U.","yellow card",""
188734,"90+5","Lopes T.","yellow card",""
188739,"12","Kurt U.","yellow card",""
188739,"40","","yellow card","Glumac T."
188739,"45+1","","yellow card","Iseri D."
188739,"55","Dimov D.","yellow card",""
188739,"58","Asan B.","yellow card",""
188739,"76","Durak M.","yellow card",""
191685,"45+1","Hunou A.","yellow card",""
191685,"77","","yellow card","Marcelo"
191685,"82","Zeffane M.","yellow card",""
191685,"83","","yellow card","Aouar H."
191685,"90+1","","yellow card","Ndombele T."
191686,"30","Grillitsch F.","yellow card",""
191686,"37","","yellow card","Bailey L."
191686,"38","Hubner B.","yellow card",""
191686,"85","","yellow card","Havertz K."
191753,"24","","yellow card","Dean H."
191753,"30","Dawson C.","yellow card",""
191753,"46","","yellow card","Pedersen K."
191753,"68","","yellow card","Gardner G."
191753,"84","","yellow card","Gardner C."
191753,"90+7","Brunt C.","yellow card",""
192011,"15","Stephens D.","yellow card",""
192011,"83","","yellow card","Stephens J."
192011,"90+1","","yellow card","Ward-Prowse J."
192012,"67","McNeil D.","yellow card",""
192012,"90+3","","yellow card","Neves R."
192014,"71","","yellow card","Gosling D."
192014,"81","","yellow card","Brooks D."
192015,"17","","yellow card","Hughes W."
192015,"82","","yellow card","Masina A."
192015,"90+2","Pereira A.","yellow card",""
192016,"42","","yellow card","Richarlison"
192016,"64","Rice D.","yellow card",""
192017,"23","Lopez M.","yellow card",""
192017,"26","Ocampos L.","yellow card",""
192017,"40","Sarr B.","yellow card",""
192017,"58","","yellow card","Pajot V."
192017,"79","Sarr B.","red card",""
192018,"7","","yellow card","Brooks J."
192018,"17","","yellow card","Arnold M."
192018,"90","","yellow card","William"
192019,"26","Suttner M.","yellow card",""
192019,"39","","yellow card","Neuhaus F."
192019,"58","","yellow card","Plea A."
192019,"79","","yellow card","Strobl T."
192019,"90+1","Hoffmann A.","yellow card",""
192020,"5","","yellow card","Hummels M."
192020,"26","Gunter C.","yellow card",""
192020,"43","Abrashi A.","yellow card",""
192020,"63","Heintz D.","yellow card",""
192022,"77","","yellow card","Boetius J-P."
192023,"13","","yellow card","Stark N."
192023,"42","Mukiele N.","yellow card",""
192024,"5","","yellow card","Rolon E."
192024,"33","Larsen J.","yellow card",""
192024,"38","Sandro","yellow card",""
192024,"40","Zeegelaar M.","yellow card",""
192024,"42","","yellow card","Criscito D."
192024,"46","","yellow card","Bessa D."
192024,"78","","yellow card","Pereira P."
192026,"15","","yellow card","Suso"
192026,"25","","yellow card","Castillejo S."
192026,"37","Vieira R.","yellow card",""
192026,"65","","yellow card","Bakayoko T."
192026,"90+1","","yellow card","Musacchio M."
192032,"17","Maksimovic N.","yellow card",""
192032,"65","","yellow card","Braithwaite M."
192032,"65","Suarez D.","yellow card",""
192032,"68","","yellow card","Carrillo G."
192032,"70","Olivera M.","yellow card",""
192032,"86","Dakonam D.","yellow card",""
192032,"90+1","Flamini M.","yellow card",""
192033,"69","","yellow card","Sanchez V."
192033,"73","","yellow card","Granero E."
192033,"87","","yellow card","Giner Pedrosa A."
192033,"90+3","","yellow card","Rosales R."
192034,"44","","yellow card","Alfonso"
192034,"50","","yellow card","Mario Gaspar"
192034,"60","","yellow card","Ruiz V."
192034,"61","Mallo H.","yellow card",""
192035,"50","Pina T.","yellow card",""
192035,"55","","yellow card","Lemar T."
192035,"56","Garcia M.","yellow card",""
192035,"88","","yellow card","Juanfran"
192400,"7","","yellow card","Meredith J."
192400,"30","","yellow card","Cooper J."
192400,"55","Cooper L.","yellow card",""
192400,"65","Jansson P.","yellow card",""
192400,"74","","yellow card","Marshall B."
192400,"82","","yellow card","Martin D."
192400,"90+4","Clarke J.","yellow card",""
192401,"24","Lolley J.","yellow card",""
192401,"40","","yellow card","McBurnie O."
192401,"59","Colback J.","yellow card",""
192401,"69","Darikwa T.","yellow card",""
192403,"72","","yellow card","Fisher D."
192405,"43","","yellow card","Hutchinson S."
192405,"45","","yellow card","Lees T."
192405,"80","","yellow card","Nuhiu A."
192405,"84","Ince T.","yellow card",""
192406,"45","","yellow card","Barbet Y."
192406,"51","Robinson A.","yellow card",""
192406,"90+5","","yellow card","Sorensen M. B."
192537,"33","Trimmel C.","yellow card",""
192537,"84","","yellow card","Gjasula K."
192537,"89","","yellow card","Schonlau B."
193190,"80","","yellow card","Lucas"
193191,"48","","yellow card","Jovanovic V."
193191,"64","Blin A.","yellow card",""
193191,"75","","yellow card","Kamano F."
193191,"87","","yellow card","De Preville N."
193192,"29","Sammaritano F.","yellow card",""
193192,"39","Marie J.","yellow card",""
193192,"54","Sammaritano F.","red card",""
193192,"66","","yellow card","Burner P."
193195,"5","","yellow card","Pepe N."
193195,"53","","yellow card","Mendes T."
193195,"72","Eysseric V.","yellow card",""
193195,"74","","yellow card","Leao R."
193195,"75","Pallois N.","yellow card",""
193196,"8","Sangare I.","yellow card",""
193196,"25","Sidibe K.","yellow card",""
193196,"36","","yellow card","Kehrer T."
193199,"58","","yellow card","Castagne T."
193199,"76","Scozzarella M.","yellow card",""
193200,"13","Schick P.","yellow card",""
193200,"17","","yellow card","Maksimovic N."
193200,"37","Manolas K.","yellow card",""
193200,"37","Dzeko E.","yellow card",""
193200,"43","","yellow card","Milik A."
193200,"66","Kolarov A.","yellow card",""
193201,"44","","yellow card","Baselli D."
193201,"85","","yellow card","Zaza S."
193203,"22","Helander F.","yellow card",""
193203,"29","","yellow card","Demiral M."
193203,"61","","yellow card","Sensi S."
193203,"86","","yellow card","Bourabia M."
193203,"90+8","Destro M.","yellow card",""
193209,"40","Bardhi E.","yellow card",""
193209,"82","Vukcevic N.","yellow card",""
193209,"86","","yellow card","Cucurella M."
193211,"58","El Haddadi M.","yellow card",""
193211,"72","Vazquez F.","yellow card",""
193211,"90","Banega E.","yellow card",""
193211,"90+2","","yellow card","Wass D."
193212,"2","Nacho","yellow card",""
193212,"46","Keko","yellow card",""
193212,"55","Tuhami A. M.","yellow card",""
193212,"75","","yellow card","Elustondo A."
193212,"90+3","Unal E.","yellow card",""
193194,"6","Debuchy M.","yellow card",""
193194,"25","","yellow card","Ferri J."
193194,"56","","yellow card","Paquiez G."
193194,"82","","yellow card","Briancon A."
193194,"85","Ghezali L.","yellow card",""
193194,"90+1","M'Vila Y.","yellow card",""
193194,"90+1","","yellow card","Bobichon A."
194200,"59","Monreal N.","yellow card",""
194200,"71","Kolasinac S.","yellow card",""
169789,"49","","yellow card","Webster A."
169789,"66","Saville G.","yellow card",""
169789,"66","","yellow card","Pack M."
169789,"86","","yellow card","Hunt J."
194380,"38","","yellow card","Shaw L."
194380,"42","","yellow card","Dalot D."
194380,"52","","yellow card","Young A."
194380,"57","","red card","Young A."
194380,"90+4","Jonny","yellow card",""
194382,"20","","yellow card","Kean M."
194382,"34","Joao Pedro","yellow card",""
194382,"39","Lykogiannis C.","yellow card",""
194382,"82","Srna D.","yellow card",""
194382,"90+3","","yellow card","Bernardeschi F."
194387,"23","","yellow card","Suarez D."
194387,"33","Vila D.","yellow card",""
194387,"54","Melendo O.","yellow card",""
194387,"78","","yellow card","Cristoforo S."
194387,"81","Naldo","yellow card",""
194387,"83","","yellow card","Dakonam D."
194387,"85","Hermoso M.","yellow card",""
194388,"36","Alvaro","yellow card",""
194388,"39","","yellow card","Busquets S."
194388,"42","","yellow card","Lenglet C."
194388,"45","Mori R.","yellow card",""
194388,"77","","yellow card","Vidal A."
194388,"83","","yellow card","Alena C."
194388,"84","","yellow card","Messi L."
194388,"85","","yellow card","Roberto S."
194388,"86","Alvaro","red card",""
194388,"90+1","Caseres S.","yellow card",""
194388,"90+1","","yellow card","Suarez L."
194427,"1","","yellow card","Daniels L."
194427,"43","","yellow card","Maupay N."
194427,"45+3","","yellow card","Jeanvier J."
194427,"77","","yellow card","Dalsgaard H."
194434,"52","","yellow card","Mexer E."
194434,"67","Dubois L.","yellow card",""
194434,"69","","yellow card","Ben Arfa H."
194434,"75","","yellow card","Grenier C."
194448,"20","Faraoni D.","yellow card",""
194448,"22","","yellow card","Tonali S."
194448,"57","","yellow card","Ndoj E."
194448,"69","Empereur A.","yellow card",""
194448,"90+3","","yellow card","Romagnoli S."
194491,"33","Ulgun O.","yellow card",""
194491,"36","Acer Y.","yellow card",""
194491,"45","Yilmaz S.","yellow card",""
194491,"56","","yellow card","Kilic H."
194491,"73","Deliktas S.","yellow card",""
194494,"30","","yellow card","Issah K."
194494,"45+2","Wellington Ferreira N.","yellow card",""
194494,"47","Cajic A.","yellow card",""
194494,"60","","yellow card","Dabanli B."
194494,"70","","yellow card","Milinkovic M."
194494,"81","Uysal A.","yellow card",""
194494,"82","","red card","Issah K."
194494,"85","Durmus M.","yellow card",""
194496,"31","","yellow card","Sismanoglu O."
194496,"57","Belhanda Y.","yellow card",""
194496,"62","","yellow card","Guilherme"
194496,"63","","yellow card","Aleksic D."
194496,"71","Luyindama C.","red card",""
194496,"83","","yellow card","Akbas M."
194496,"90+1","","yellow card","Mina Meza A. R."
194496,"90+5","Ndiaye B.","yellow card",""
187709,"29","Alli D.","yellow card",""
194497,"34","","yellow card","Rotman R."
194497,"79","","yellow card","Ceviker A."
194497,"84","","yellow card","Sissoko A."
194497,"90+6","","yellow card","Bokila J."
194556,"41","","yellow card","Oudin R."
194556,"56","Thomasson A.","yellow card",""
194556,"83","","yellow card","Engels B."
194556,"85","","yellow card","Cafaro M."
194556,"88","Thomasson A.","red card",""
194558,"3","Kolarov A.","yellow card",""
194558,"66","","yellow card","Simeone G."
194558,"70","Perotti D.","yellow card",""
194558,"70","","yellow card","Milenkovic N."
194558,"71","Karsdorp R.","yellow card",""
194558,"84","","yellow card","Veretout J."
194558,"88","","yellow card","Biraghi C."
194560,"14","Lerager L.","yellow card",""
194560,"27","","yellow card","Asamoah K."
194560,"36","Zukanovic E.","yellow card",""
194560,"39","Romero C.","red card",""
194561,"57","","yellow card","Milinkovic-Savic S."
194561,"63","","yellow card","Immobile C."
194561,"82","Lazzari M.","yellow card",""
194561,"90+3","Paloschi A.","yellow card",""
194561,"90+3","","yellow card","Strakosha T."
194561,"90+4","","yellow card","Durmisi R."
194561,"90+5","","yellow card","Parolo M."
194562,"57","","yellow card","Bereszynski B."
194562,"61","De Silvestri L.","yellow card",""
194562,"77","","yellow card","Murru N."
194562,"86","Rincon T.","yellow card",""
194562,"90","Lukic S.","yellow card",""
194562,"90+1","","yellow card","Gabbiadini M."
194567,"4","","yellow card","Morales J."
194567,"6","Garcia R.","yellow card",""
194567,"43","","yellow card","Vezo R."
194567,"46","","yellow card","Postigo S."
194567,"77","Berchiche Y.","yellow card",""
194567,"77","","yellow card","Roger M."
194567,"79","Muniain I.","yellow card",""
194567,"85","","yellow card","Cabaco E."
194567,"90+1","","yellow card","Simon M."
194567,"90+6","","red card","Cabaco E."
194570,"5","Wass D.","yellow card",""
194570,"64","","yellow card","Odriozola A."
194570,"65","Parejo D.","yellow card",""
194570,"76","","yellow card","Marcelo"
194662,"54","","yellow card","Coulibaly K."
194662,"64","","yellow card","Majeed W."
194662,"65","","yellow card","Fabio"
194662,"69","Verratti M.","yellow card",""
194662,"72","","red card","Coulibaly K."
194662,"84","","yellow card","Diego Carlos"
194662,"87","Bernat J.","yellow card",""
194664,"22","Sane S.","yellow card",""
194664,"50","","yellow card","Sahin N."
194664,"55","Rudy S.","yellow card",""
194664,"90","","red card","Sahin N."
194787,"17","","yellow card","Foguinho Renan"
194787,"37","","yellow card","Reis M."
194787,"87","Glumac T.","red card",""
194787,"90","","yellow card","Tanase C."
194787,"90+6","Vukovic A.","red card",""
194890,"51","","yellow card","Gonzalez G."
194890,"60","Zapata D.","yellow card",""
194890,"86","","yellow card","Calabresi A."
194890,"87","","yellow card","Valencia J."
194890,"87","Hateboer H.","yellow card",""
194893,"39","Navas J.","yellow card",""
194893,"45","Gonalons M.","yellow card",""
194893,"46","","yellow card","Wakaso M."
194893,"54","Mesa R.","yellow card",""
194893,"60","","yellow card","Pina T."
194893,"67","","yellow card","Baston B."
194893,"70","","yellow card","Navarro X."
194894,"77","","yellow card","Nacho"
194894,"78","Vesga M.","yellow card",""
194894,"90+7","Carrillo G.","yellow card",""
194895,"18","","yellow card","Guardado A."
194895,"19","","yellow card","Lo Celso G."
194895,"24","Llorente D.","yellow card",""
194895,"43","","yellow card","Barragan A."
194895,"52","Zaldua J.","yellow card",""
195030,"48","Bednarek J.","yellow card",""
195030,"75","Bertrand R.","yellow card",""
195030,"81","","yellow card","Salah M."
195030,"89","","yellow card","Robertson A."
195030,"90+1","","yellow card","Henderson J."
195030,"90+4","","yellow card","Mane S."
195031,"45+3","","yellow card","Payet D."
195031,"61","","yellow card","Kamara B."
195031,"69","Kounde J.","yellow card",""
195031,"81","Pablo","yellow card",""
195031,"83","Pablo","red card",""
195031,"84","","yellow card","Balotelli M."
195032,"41","Kunde Malong P.","yellow card",""
195032,"45+1","","yellow card","Hofler N."
195032,"57","Latza D.","yellow card",""
195032,"64","Maxim A.","yellow card",""
195250,"55","Corekci K.","yellow card",""
195250,"57","","yellow card","Charles"
195339,"29","Clyne N.","yellow card",""
195339,"32","","yellow card","Hendrick J."
195339,"35","","yellow card","Barnes A."
195339,"78","","yellow card","Mee B."
195339,"90+5","Smith A.","yellow card",""
195341,"45+2","","yellow card","Kelly M."
195341,"79","Hayden I.","yellow card",""
195341,"90+4","","yellow card","Benteke C."
195342,"79","","yellow card","Lautoa W."
195342,"87","Depay M.","yellow card",""
195342,"90","","yellow card","Marie J."
195343,"1","","yellow card","Subotic N."
195343,"32","Lefort J.","red card",""
195343,"57","","yellow card","Kolodziejczak T."
195343,"90+5","Gurtner R.","yellow card",""
195344,"50","","yellow card","Andre B."
195344,"58","","yellow card","Niang M."
195344,"62","Tait F.","yellow card",""
195344,"64","","yellow card","Sarr I."
195344,"69","","yellow card","Traore H."
195344,"72","Mangani T.","yellow card",""
195344,"90+4","Butelle L.","yellow card",""
195347,"16","Aranguiz","yellow card",""
195347,"48","Tah J.","yellow card",""
195347,"55","","yellow card","Orban W."
195348,"56","","yellow card","Stoger K."
195348,"63","Duda O.","yellow card",""
195348,"64","Mittelstadt M.","yellow card",""
195349,"23","","yellow card","de Guzman J."
195349,"25","Serdar S.","yellow card",""
195349,"45","Embolo B.","yellow card",""
195349,"90+4","Serdar S.","red card",""
195349,"90+7","Caligiuri D.","yellow card",""
195349,"90+8","Burgstaller G.","yellow card",""
195352,"40","","yellow card","Zagadou D."
195352,"70","","yellow card","Delaney T."
195352,"70","Lewandowski R.","yellow card",""
195353,"3","","yellow card","Rincon T."
195353,"22","Gagliolo R.","yellow card",""
195353,"50","Gazzola M.","yellow card",""
195353,"57","","yellow card","Belotti A."
195353,"60","","yellow card","Ansaldi C."
195353,"75","","yellow card","Zaza S."
195353,"77","Sierralta F.","yellow card",""
195353,"87","","yellow card","Izzo A."
195353,"90","Kucka J.","yellow card",""
195354,"41","Bernardeschi F.","yellow card",""
195354,"59","","yellow card","Musacchio M."
195354,"77","","yellow card","Calhanoglu H."
195354,"86","Mandzukic M.","yellow card",""
195355,"38","Saponara R.","yellow card",""
195355,"42","","yellow card","Schick P."
195355,"43","","yellow card","Kolarov A."
195355,"88","Gabbiadini M.","yellow card",""
195362,"21","","yellow card","Oliveira P."
195364,"27","","yellow card","Thomas"
195364,"28","","red card","Costa D."
195364,"28","","yellow card","Gimenez J."
195364,"29","","yellow card","Godin D."
195364,"71","","yellow card","Saul"
195364,"74","Pique G.","yellow card",""
195364,"78","Lenglet C.","yellow card",""
195364,"86","Suarez L.","yellow card",""
195751,"30","","yellow card","Alioski E."
195751,"48","Dean H.","yellow card",""
195751,"76","","yellow card","Jansson P."
195751,"83","","yellow card","Hernandez P."
195752,"76","Williams D.","yellow card",""
195752,"90+4","Bennett E.","yellow card",""
195754,"15","Dalsgaard H.","yellow card",""
195754,"19","","yellow card","Bogle J."
195754,"22","","yellow card","Johnson B."
195754,"49","","yellow card","Cole A."
195754,"50","Henry R.","yellow card",""
195754,"69","","yellow card","Lawrence T."
195754,"90+2","Canos S.","yellow card",""
195754,"90+2","","yellow card","Tomori F."
195755,"32","Webster A.","yellow card",""
195755,"40","","yellow card","Fox D."
195756,"15","de Wijs J.","yellow card",""
195756,"45","","yellow card","Martinez D."
195756,"73","Irvine J.","yellow card",""
195756,"90+2","Martin C.","yellow card",""
195756,"90+4","","yellow card","Blackett T."
195757,"40","","yellow card","Brunt C."
195757,"44","","yellow card","Johansen S."
195757,"45+2","","yellow card","Hegazy A."
195757,"51","Meredith J.","yellow card",""
195757,"60","Cooper J.","yellow card",""
195757,"67","","yellow card","Adarabioyo O."
195757,"80","","red card","Hegazy A."
195757,"90","Leonard R.","yellow card",""
195761,"21","Grimes M.","yellow card",""
195761,"90+3","","yellow card","Howson J."
195864,"32","","yellow card","Jahanbakhsh A."
195864,"32","Walker K.","yellow card",""
195864,"50","Danilo","yellow card",""
195864,"72","","yellow card","Dunk L."
196431,"14","","yellow card","Acar H. H."
196431,"26","","yellow card","Lopes T."
196431,"86","Yesilyurt E.","yellow card",""
196431,"89","","yellow card","Chery T."
196431,"89","Torje G.","yellow card",""
196432,"16","Mariano","yellow card",""
196432,"51","","yellow card","Guilherme"
196432,"70","Marcao","yellow card",""
196432,"88","","yellow card","Yalcin R."
196434,"3","Dogan M.","yellow card",""
196434,"36","Bisi C.","yellow card",""
196434,"68","Sahinturk S.","yellow card",""
196434,"88","Otoo M.","yellow card",""
196435,"82","","yellow card","Aga M."
196435,"87","Arici C.","yellow card",""
196435,"90","Karaer A.","yellow card",""
196506,"6","","yellow card","Guendouzi M."
196506,"25","","yellow card","Sokratis"
196506,"50","Gomes A.","yellow card",""
196506,"82","","yellow card","Mustafi S."
196506,"86","","yellow card","Monreal N."
196507,"23","","yellow card","Soumaoro A."
196507,"29","","yellow card","Thiago Maia"
196507,"39","Romao J.","yellow card",""
196507,"43","Baba A.","yellow card",""
196508,"17","","red card","Girotto A."
196508,"20","Jullien C.","yellow card",""
196508,"24","","yellow card","Edgar Ie"
196508,"34","Shoji G.","yellow card",""
196508,"40","Amian Adou K.","yellow card",""
196509,"34","","yellow card","Hilton H."
196509,"83","Srarfi B.","yellow card",""
196510,"57","","yellow card","Lala K."
196510,"88","","yellow card","Sels M."
196511,"13","Gregoritsch M.","yellow card",""
196511,"68","","yellow card","Demirbay K."
196512,"27","Kramer Ch.","yellow card",""
196512,"40","","yellow card","Augustinsson L."
196512,"58","Zakaria D.","yellow card",""
196512,"71","","yellow card","Moisander N."
196514,"18","Ceppitelli L.","yellow card",""
196514,"25","","yellow card","Dickmann L."
196514,"31","Cigarini L.","yellow card",""
196514,"56","","yellow card","Felipe"
196514,"59","","yellow card","Fares M."
196514,"68","Pavoletti L.","yellow card",""
196514,"90+1","Cacciatore F.","yellow card",""
196516,"2","","yellow card","Gollini P."
196516,"63","","yellow card","Mancini G."
196516,"73","Politano M.","yellow card",""
196517,"31","Parolo M.","yellow card",""
196517,"52","","yellow card","Locatelli M."
196517,"78","Badelj M.","yellow card",""
196518,"24","Allan","yellow card",""
196518,"28","","red card","Sturaro S."
196518,"67","Hysaj E.","yellow card",""
196523,"17","","yellow card","Bustinza U."
196523,"19","","yellow card","Eraso J."
196523,"32","Pina T.","yellow card",""
196523,"44","","yellow card","Gumbau G."
196523,"47","Garcia M.","yellow card",""
196523,"47","Aguirregabiria M.","yellow card",""
196523,"58","","yellow card","Silva J."
196523,"68","Duarte R.","yellow card",""
196523,"75","Ely R.","yellow card",""
196523,"86","Twumasi P.","yellow card",""
196524,"11","","yellow card","San Jose M."
196524,"32","Suarez D.","yellow card",""
196524,"60","Angel","yellow card",""
196525,"30","","yellow card","Banega E."
196525,"31","","yellow card","Ben Yedder W."
196525,"45+1","Alcaraz R.","yellow card",""
196525,"47","Michel","yellow card",""
196525,"71","Moi","yellow card",""
196525,"89","","yellow card","Carrico D."
196526,"46","","yellow card","Rulli G."
196526,"58","","red card","Willian Jose"
196526,"66","Yokuslu O.","yellow card",""
196526,"70","Aspas I.","yellow card",""
196528,"20","","yellow card","Chukwueze S."
196528,"35","","yellow card","Ruiz V."
196528,"45","Jese","yellow card",""
196528,"52","","yellow card","Caseres S."
196528,"79","Feddal Z.","yellow card",""
196528,"90+3","","yellow card","Mario Gaspar"
196528,"90+5","Carvalho W.","yellow card",""
196528,"90+6","Tello C.","yellow card",""
197548,"5","","yellow card","Aziz S."
197548,"15","Canteros H.","yellow card",""
197548,"45+1","","yellow card","Isla M."
197548,"68","Pinto T.","yellow card",""
197548,"90+1","","yellow card","Tekin H."
197548,"90+2","Moke W.","yellow card",""
197548,"90+2","","red card","Ekici M."
197548,"90+2","Canteros H.","red card",""
197548,"90+5","Orgill D.","yellow card",""
197550,"41","Belozoglu E.","yellow card",""
197550,"44","","yellow card","Hadziahmetovic A."
197550,"60","","yellow card","Jevtovic M."
197551,"33","","yellow card","Karadeniz G."
197551,"84","Aydin R.","yellow card",""
197551,"90+2","","yellow card","Sonmez K."
197648,"11","","yellow card","Ogbonna A."
197648,"82","Azpilicueta C.","yellow card",""
197648,"84","Arrizabalaga K.","yellow card",""
197747,"26","Abarhoun M.","yellow card",""
197747,"58","","yellow card","Erkin C."
197747,"66","","yellow card","Yilmaz B."
181354,"23","","yellow card","Andre B."
181354,"31","Lybohy H.","yellow card",""
181354,"37","Ferri J.","yellow card",""
181354,"45+1","Briancon A.","red card",""
181354,"45+4","","red card","Andre B."
197783,"12","Rose D.","yellow card",""
197783,"28","","yellow card","Laporte A."
197783,"59","","yellow card","Mahrez R."
197802,"51","Bennett E.","yellow card",""
197802,"85","Travis L.","yellow card",""
197803,"13","Hunt J.","yellow card",""
197803,"70","","yellow card","Holgate M."
197803,"90+4","Taylor M.","yellow card",""
197804,"14","Pearson B.","yellow card",""
197804,"45+2","Davies B.","yellow card",""
197804,"49","Pearson B.","red card",""
197804,"68","","yellow card","Alioski E."
197804,"81","","yellow card","Philips K."
197805,"18","Hector M.","yellow card",""
197805,"44","","yellow card","Byram S."
197805,"57","Matias M.","yellow card",""
197805,"64","","yellow card","Benalouane Y."
197806,"34","","yellow card","Etebo O."
197806,"39","","yellow card","Edwards T."
197806,"53","","red card","Martins Indi B."
197806,"60","","red card","Edwards T."
197977,"16","Kane T.","yellow card",""
197977,"68","","yellow card","Walton C."
197977,"90+4","Campbell F.","yellow card",""
197978,"14","Marshall B.","yellow card",""
197978,"24","","yellow card","Lynch J."
197978,"30","Tunnicliffe R.","yellow card",""
197978,"33","","yellow card","Manning R."
197978,"49","","yellow card","Luongo M."
198153,"28","Cazorla S.","yellow card",""
198153,"40","","yellow card","Gaya J."
198153,"62","Alvaro","yellow card",""
198153,"84","Quintilla X.","yellow card",""
198214,"42","Gladky O.","yellow card",""
198214,"44","","yellow card","Dialiba B."
198214,"54","","yellow card","Tekdal T."
198214,"90","","yellow card","Gonulacar M."
198261,"41","Tielemans Y.","yellow card",""
198261,"64","","yellow card","Ki Sung-Yong"
198261,"68","Schmeichel K.","yellow card",""
198261,"74","","yellow card","Schar F."
198261,"77","","yellow card","Manquillo J."
198262,"16","Rongier V.","yellow card",""
198262,"78","","yellow card","Denayer J."
198262,"78","Coulibaly K.","yellow card",""
198470,"60","Dere A.","yellow card",""
198602,"23","Said W.","yellow card",""
198602,"27","Amalfitano R.","yellow card",""
198602,"31","","yellow card","Gnahore E."
198602,"53","","yellow card","Monconduit T."
198602,"54","Tavares J.","yellow card",""
198602,"90+1","","red card","Gnahore E."
198595,"22","","yellow card","Ake N."
198595,"50","Andone F.","yellow card",""
198595,"50","","yellow card","Mepham C."
198595,"64","","yellow card","Gosling D."
198595,"68","Knockaert A.","red card",""
198595,"71","","yellow card","Boruc A."
198595,"78","Bissouma Y.","yellow card",""
198598,"40","","yellow card","Moutinho J."
198598,"45+2","","yellow card","Jimenez R."
198598,"67","Bertrand R.","yellow card",""
198598,"74","","yellow card","Saiss R."
198599,"34","Mata J.","yellow card",""
198599,"79","","yellow card","Fredericks R."
198600,"18","","yellow card","Savanier T."
198600,"24","Caleta-Car D.","yellow card",""
198600,"70","","yellow card","Maouassa F."
198603,"59","Subasic D.","yellow card",""
198603,"90","Sidibe D.","yellow card",""
198606,"25","","yellow card","Guilavogui J."
198606,"82","Laimer K.","yellow card",""
198608,"37","","yellow card","Abrashi A."
198608,"55","","yellow card","Stenzel P."
198608,"66","Augustinsson L.","yellow card",""
198608,"73","","yellow card","Frantz M."
198609,"42","","yellow card","Mateta J."
198610,"28","Lazzari M.","yellow card",""
198610,"38","","yellow card","Cuadrado J."
198610,"45+1","","yellow card","Cancelo J."
198610,"76","Floccari S.","yellow card",""
198610,"83","Fares M.","yellow card",""
198610,"87","Missiroli S.","yellow card",""
198610,"90+4","Vicari F.","yellow card",""
198611,"38","Jesus J.","yellow card",""
198611,"59","","yellow card","D'Alessandro M."
198611,"63","","yellow card","Musso J."
198611,"77","","yellow card","Troost-Ekong W."
198611,"81","Dzeko E.","yellow card",""
198612,"9","","yellow card","Romulo"
198612,"85","","yellow card","Alberto L."
198612,"90+4","Zapata C.","yellow card",""
198617,"21","Naldo","yellow card",""
198617,"39","","yellow card","Duarte R."
198617,"53","Darder S.","yellow card",""
198617,"79","","yellow card","Laguardia V."
198617,"84","Roca M.","yellow card",""
198619,"37","","yellow card","Boudebouz R."
198619,"56","Juanfran","yellow card",""
198619,"68","Griezmann A.","yellow card",""
198619,"87","","yellow card","Olaza L."
198620,"39","","yellow card","Jese"
198620,"65","Escudero S.","yellow card",""
198620,"70","Banega E.","yellow card",""
198620,"73","Navas J.","yellow card",""
198620,"81","Carrico D.","yellow card",""
198620,"83","","yellow card","Mandi A."
198620,"86","Mercado G.","yellow card",""
198620,"90+2","","yellow card","Tello C."
198620,"90+4","Rog M.","yellow card",""
199000,"36","","yellow card","Henriksen M."
199000,"90+4","Clayton A.","yellow card",""
199001,"56","Yates R.","yellow card",""
199001,"68","","yellow card","Bennett E."
199001,"68","","yellow card","Evans C."
199001,"74","Byram S.","yellow card",""
199001,"82","","yellow card","Williams D."
199002,"11","Scowen J.","yellow card",""
199002,"38","Rangel A.","yellow card",""
199002,"44","Osayi-Samuel B.","yellow card",""
199002,"45+4","Cousins J.","yellow card",""
199002,"85","","yellow card","Rodon J."
199003,"37","Ejaria O.","yellow card",""
199003,"44","Rinomhota A.","yellow card",""
199003,"51","","yellow card","Sorensen M. B."
199003,"56","Gunter C.","yellow card",""
199003,"87","Harriott C.","yellow card",""
199006,"57","Livermore J.","yellow card",""
199006,"74","","yellow card","Fisher D."
199006,"90","Dawson C.","yellow card",""
199007,"6","","yellow card","Lees T."
199007,"16","Harrison J.","yellow card",""
199007,"45+1","Philips K.","yellow card",""
199007,"46","","yellow card","Hutchinson S."
199012,"30","","yellow card","Shea J."
199012,"31","Taylor L.","yellow card",""
199012,"34","","yellow card","Shinnie A."
199012,"57","","yellow card","Berry L."
199012,"63","Vetokele I.","yellow card",""
199012,"88","","red card","Shinnie A."
199012,"90+4","","yellow card","Sheehan A."
199751,"33","","yellow card","Hurmaci O."
199751,"69","Diagne F.","yellow card",""
199751,"87","Traore A.","yellow card",""
199752,"38","","yellow card","Titi"
199752,"58","Samudio B.","yellow card",""
199752,"78","Abarhoun M.","yellow card",""
199753,"19","Erkin C.","yellow card",""
199753,"38","","yellow card","Elia E."
